ACCOUNTNO	NAMEADDRID	NAMETYPE	NAME	CAREOF	ADDRESS1	ADDRESS2	CITY	STATE	ZIPCODE	PARCELNB	MHSPACE	PARCELSEQ	AREAID	ACCTTYPE	BUSINESSNAME	MAPNO	BORDERINGCOUNTY	BACODE	LAGENT	STREETNO	EXTENT	DIRECTION	STREETNAME	DESIGNATION	DIRECTIONSUFFIX	SUFFIX	UNITNUMBER	LOCCITY	ZIPCODE	LEGAL	APRDIST	BA_OWNER_ID	BA_LOCATION	LANDSQFT	SUBCODE	SUBNAME	CONDOCODE	CONDONAME	SALEP	SALEDT	DOCFEE	DEEDTYPE	BLOCK	LOT	CONDOUNIT	BOOK	PAGE	RECEPTION_NO	MILL_LEVY	CLASSCD1	CLASSCD1_DESC	CLASSCD2	CLASSCD2_DESC	CLASSCD3	CLASSCD3_DESC	CLASSCD4	CLASSCD4_DESC	CLASSCD5	CLASSCD5_DESC	TAXYEAR	LANDACT	IMPACT	LANDASD	IMPASD	ACRES	SQFT	UNITS	CUR_TAX	CUR_FEE	CUR_INT	CUR_PAY	CUR_BAL	LST_TAX	LST_FEE	LST_INT	LST_PAY	LST_BAL
U202681			AIR LIQUIDE AMERICA CORP PC180	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202681	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U202681			AIR LIQUIDE AMERICA CORP PC180	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202681	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202681			AIR LIQUIDE AMERICA CORP PC180	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202681	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202681			AIR LIQUIDE AMERICA CORP PC180	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202681	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	170	0	50	0	0	0										
U202681			AIR LIQUIDE AMERICA CORP PC180	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202681	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202681			AIR LIQUIDE AMERICA CORP PC180	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202681	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203674			TATE & LYLE INGREDIENTS AMERICAS PC782	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203674	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	100	0	30	0	0	0										
U203674			TATE & LYLE INGREDIENTS AMERICAS PC782	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203674	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U203674			TATE & LYLE INGREDIENTS AMERICAS PC782	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203674	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203674			TATE & LYLE INGREDIENTS AMERICAS PC782	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203674	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203674			TATE & LYLE INGREDIENTS AMERICAS PC782	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203674	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	170	0	50	0	0	0										
U203674			TATE & LYLE INGREDIENTS AMERICAS PC782	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203674	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203674			TATE & LYLE INGREDIENTS AMERICAS PC782	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203674	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	056																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	50000	0	14500	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	038																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	71000	0	20590	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	010																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	86280	0	25020	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	035																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	53930	0	15640	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	034																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	235590	0	68320	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	071																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	43240	0	12540	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	033																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	225590	0	65420	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	032																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	1283970	0	372350	0	0	0										
U202724			AT&T MOBILITY TM439		PROPERTY TAX DEPARTMENT	909 CHESTNUT ST RM 36M1	SAINT LOUIS	MO	63101-2017	000000000000		U202724	015																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													171.332000	8440	STATE ASSESSED - TELEPHONE									2015	0	166970	0	48420	0	0	0										
U203695			INTERSTATE COMMODITIES PC963	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203695	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	1070	0	310	0	0	0										
U203695			INTERSTATE COMMODITIES PC963	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203695	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	720	0	210	0	0	0										
U203695			INTERSTATE COMMODITIES PC963	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203695	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203695			INTERSTATE COMMODITIES PC963	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203695	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	280	0	80	0	0	0										
U203695			INTERSTATE COMMODITIES PC963	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203695	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	1900	0	550	0	0	0										
U203695			INTERSTATE COMMODITIES PC963	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203695	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	170	0	50	0	0	0										
U203695			INTERSTATE COMMODITIES PC963	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203695	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203696			MIDWEST RAILCAR CAPITAL EQUIPMENT PC918		PROPERTY TAX DEPT M NATION	4949 AUTUMN OAKS DR STE B	MARYVILLE	IL	62062-8503			U203696	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	3380	0	980	0	0	0										
U203696			MIDWEST RAILCAR CAPITAL EQUIPMENT PC918		PROPERTY TAX DEPT M NATION	4949 AUTUMN OAKS DR STE B	MARYVILLE	IL	62062-8503			U203696	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	2210	0	640	0	0	0										
U203696			MIDWEST RAILCAR CAPITAL EQUIPMENT PC918		PROPERTY TAX DEPT M NATION	4949 AUTUMN OAKS DR STE B	MARYVILLE	IL	62062-8503			U203696	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	100	0	30	0	0	0										
U203696			MIDWEST RAILCAR CAPITAL EQUIPMENT PC918		PROPERTY TAX DEPT M NATION	4949 AUTUMN OAKS DR STE B	MARYVILLE	IL	62062-8503			U203696	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	790	0	230	0	0	0										
U203696			MIDWEST RAILCAR CAPITAL EQUIPMENT PC918		PROPERTY TAX DEPT M NATION	4949 AUTUMN OAKS DR STE B	MARYVILLE	IL	62062-8503			U203696	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	5660	0	1640	0	0	0										
U203696			MIDWEST RAILCAR CAPITAL EQUIPMENT PC918		PROPERTY TAX DEPT M NATION	4949 AUTUMN OAKS DR STE B	MARYVILLE	IL	62062-8503			U203696	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	280	0	80	0	0	0										
U203696			MIDWEST RAILCAR CAPITAL EQUIPMENT PC918		PROPERTY TAX DEPT M NATION	4949 AUTUMN OAKS DR STE B	MARYVILLE	IL	62062-8503			U203696	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202523			MISSISSIPPI POWER COMPANY PC217		CORPORATE TAX DEPARTMENT	PO BOX 4079	GULFPORT	MS	39502-4079			U202523	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	3100	0	900	0	0	0										
U202523			MISSISSIPPI POWER COMPANY PC217		CORPORATE TAX DEPARTMENT	PO BOX 4079	GULFPORT	MS	39502-4079			U202523	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	2140	0	620	0	0	0										
U202523			MISSISSIPPI POWER COMPANY PC217		CORPORATE TAX DEPARTMENT	PO BOX 4079	GULFPORT	MS	39502-4079			U202523	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U202523			MISSISSIPPI POWER COMPANY PC217		CORPORATE TAX DEPARTMENT	PO BOX 4079	GULFPORT	MS	39502-4079			U202523	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	720	0	210	0	0	0										
U202523			MISSISSIPPI POWER COMPANY PC217		CORPORATE TAX DEPARTMENT	PO BOX 4079	GULFPORT	MS	39502-4079			U202523	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	5410	0	1570	0	0	0										
U202523			MISSISSIPPI POWER COMPANY PC217		CORPORATE TAX DEPARTMENT	PO BOX 4079	GULFPORT	MS	39502-4079			U202523	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	210	0	60	0	0	0										
U202523			MISSISSIPPI POWER COMPANY PC217		CORPORATE TAX DEPARTMENT	PO BOX 4079	GULFPORT	MS	39502-4079			U202523	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U203551			TTX COMPANY PC275		CORPORATE TAX DEPT	101 N WACKER DR	CHICAGO	IL	60606-7391	000000000000		U203551	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	47030	0	13640	0	0	0										
U203551			TTX COMPANY PC275		CORPORATE TAX DEPT	101 N WACKER DR	CHICAGO	IL	60606-7391	000000000000		U203551	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	31790	0	9220	0	0	0										
U203551			TTX COMPANY PC275		CORPORATE TAX DEPT	101 N WACKER DR	CHICAGO	IL	60606-7391	000000000000		U203551	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	900	0	260	0	0	0										
U203551			TTX COMPANY PC275		CORPORATE TAX DEPT	101 N WACKER DR	CHICAGO	IL	60606-7391	000000000000		U203551	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	10550	0	3060	0	0	0										
U203551			TTX COMPANY PC275		CORPORATE TAX DEPT	101 N WACKER DR	CHICAGO	IL	60606-7391	000000000000		U203551	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	82280	0	23860	0	0	0										
U203551			TTX COMPANY PC275		CORPORATE TAX DEPT	101 N WACKER DR	CHICAGO	IL	60606-7391	000000000000		U203551	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	3140	0	910	0	0	0										
U203551			TTX COMPANY PC275		CORPORATE TAX DEPT	101 N WACKER DR	CHICAGO	IL	60606-7391	000000000000		U203551	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	520	0	150	0	0	0										
U203748			MHF SERVICES PC184	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203748	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	100	0	30	0	0	0										
U203748			MHF SERVICES PC184	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203748	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	70	0	20	0	0	0										
U203748			MHF SERVICES PC184	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203748	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203748			MHF SERVICES PC184	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203748	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203748			MHF SERVICES PC184	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203748	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	170	0	50	0	0	0										
U203748			MHF SERVICES PC184	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203748	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U203748			MHF SERVICES PC184	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245			U203748	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	0	0	0	0	0	0										
U202525			SOLVAY CHEMICALS INC PC101	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202525	134																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	4140	0	1200	0	0	0										
U202525			SOLVAY CHEMICALS INC PC101	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202525	135																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	2790	0	810	0	0	0										
U202525			SOLVAY CHEMICALS INC PC101	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202525	132																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	100	0	30	0	0	0										
U202525			SOLVAY CHEMICALS INC PC101	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202525	133																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	900	0	260	0	0	0										
U202525			SOLVAY CHEMICALS INC PC101	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202525	136																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	7280	0	2110	0	0	0										
U202525			SOLVAY CHEMICALS INC PC101	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202525	131																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	280	0	80	0	0	0										
U202525			SOLVAY CHEMICALS INC PC101	C/O PETER INDURANTE		1930 VILLAGE CENTER CIR STE 3 PMB 442	LAS VEGAS	NV	89134-6245	000000000000		U202525	130																	 Subd: STATE ASSESSED PRIVATE CARLINES 				0	8999	STATE ASSESSED PRIVATE CARLINES													110.954000	8412	STATE ASSESSED-CARLINES									2015	0	30	0	10	0	0	0										
U203762			PNG TELECOMMUNICATIONS TX119			8805 GOVERNORS HILL DR STE 250	CINCINNATI	OH	45249-3312			U203762	135																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	140	0	40	0	0	0										
U203762			PNG TELECOMMUNICATIONS TX119			8805 GOVERNORS HILL DR STE 250	CINCINNATI	OH	45249-3312			U203762	136																	 Subd: STATE ASSESSED UTILITIES 				0	8998	STATE ASSESSED UTILITIES													67.773000	8440	STATE ASSESSED - TELEPHONE									2015	0	210	0	60	0	0	0										
